trail_id,summer_temp,winter_temp,annual_rain,annual_snow
10362040,25.096,-11.3,1399.33,50.547
10343693,31.696,-5.9,1294.98,26.215
10297639,30.696,-7.296,1311.68,45.556
10302968,30.8,-6.4,1268.43,36.218
10249047,32.596,-6.596,1294.98,26.215
10425261,31.2,-6,1580.72,30.604
10427717,27.4,-9.2,1399.33,50.547
10397577,30.4,-6.8,1268.43,36.218
10338529,31.5,-6.1,1580.72,30.604
10383584,31.7,-5.9,1294.98,26.215
10111163,31.2,-6.396,1580.72,30.604
10321830,30.696,-7.296,1311.68,45.556
10483779,30.7,-7.196,1311.68,45.556
10294869,30.8,-6.4,1268.43,36.218
10361662,32.896,-5.2,1393.29,17.388
10363878,30.7,-7.196,1311.68,45.556
10259232,31.1,-6.196,1580.72,30.604
10368591,31.196,-6.4,1580.72,30.604
10346542,25.096,-11.3,1399.33,50.547
10353016,24.996,-11.4,1399.33,50.547
10235598,31.196,-6.4,1580.72,30.604
10297048,31,-7.3,1183.44,44.023
10265023,30.996,-6.996,1311.68,45.556
10304636,31,-6.2,1580.72,30.604
10317681,31.2,-6.996,1268.43,36.218
10297763,31.6,-7,1268.43,36.218
10389245,27.1,-9.296,1399.33,50.547
10406148,31.1,-6.1,1580.72,30.604
10389243,29.9,-7.3,1627.12,44.429
10321953,31.3,-6.296,1580.72,30.604
10017119,29.7,-6.8,1619.94,34.405
10419908,30.5,-6.7,1268.43,36.218
10307201,30.8,-6.4,1268.43,36.218
10411473,30.5,-6.7,1268.43,36.218
10478750,30.5,-6.7,1268.43,36.218
10483088,30.9,-6.996,1311.68,45.556
10485694,31.3,-6.3,1580.72,30.604
10365517,31,-6.596,1580.72,30.604
10518971,30.8,-6.4,1268.43,36.218
10245723,31.3,-6.296,1580.72,30.604
10028187,34.1,-4.8,219.85,10.584
10004933,34.3,-4.296,189.87,4.452
10011441,35.1,-3.5,189.87,4.452
10009732,35.1,-3.5,189.87,4.452
10007106,35.1,-3.5,189.87,4.452
10015561,41.196,0.304,136.42,2.254
10033727,34.1,-4.8,219.85,10.584
10014200,39.3,-0.7,210.7,4.501
10015800,41.9,0.9,136.42,2.254
10000013,35.796,-4.496,219.85,10.584
10034817,41.7,0.7,136.42,2.254
10009005,37.3,-1.296,189.87,4.452
10245047,41.896,0.804,136.42,2.254
10034810,34.7,-5.196,219.85,10.584
10003528,35.1,-3.5,189.87,4.452
10002136,35.1,-3.5,189.87,4.452
10236135,35.1,-3.5,189.87,4.452
10015144,36.2,-2.4,189.87,4.452
10008045,41.296,0.204,136.42,2.254
10305572,38.4,-0.8,189.87,4.452
10040855,39.4,-1.4,151.86,3.129
10041896,34,-4.8,219.85,10.584
10012532,35.1,-3.5,189.87,4.452
10007771,39,0.504,151.86,3.129
10002763,34.1,-4.8,219.85,10.584
10236130,41.8,0.8,136.42,2.254
10244276,40.6,0.304,175.27,3.297
10000246,40.896,1,136.42,2.254
10015333,39.5,0.2,151.86,3.129
10236199,35.796,-4.496,219.85,10.584
10030975,37.8,-0.6,189.87,4.452
10307702,35.1,-3.5,189.87,4.452
10004554,41.9,0.9,136.42,2.254
10273038,37.4,-1.2,189.87,4.452
10300842,34.1,-4.8,219.85,10.584
10041901,38,-1.1,189.87,4.452
10000998,34,-4.8,219.85,10.584
10033736,39.2,-0.8,201.64,3.927
10039408,40.2,-0.7,175.27,3.297
10023360,40.6,0.6,158.58,2.688
10036801,34.1,-4.8,219.85,10.584
10012661,40.1,0.8,151.86,3.129
10033734,38.4,-0.8,189.87,4.452
10021131,34.1,-4.8,219.85,10.584
10035295,40.2,-0.3,151.86,3.129
10012434,37.4,-1.2,189.87,4.452
10001611,34.2,-5.2,219.85,10.584
10365515,37.9,-0.5,248.42,4.41
10033735,38.496,-0.8,189.87,4.452
10272324,35.796,-4.496,219.85,10.584
10030435,34.3,-5.2,219.85,10.584
10042844,41.7,0.7,136.42,2.254
10254743,39.9,-0.5,175.27,3.297
10020415,39.4,-0.896,175.27,3.297
10256929,41.196,0.304,136.42,2.254
10303895,40.1,0.8,151.86,3.129
10004613,40.2,-0.7,175.27,3.297
10007733,37.8,-0.6,189.87,4.452
10030441,40.5,0,136.42,2.254
10035296,37.4,-1.2,189.87,4.452
10012743,41.496,1.204,136.42,2.254
10305566,40.3,-0.1,151.86,3.129
10271763,34.1,-4.8,219.85,10.584
10254719,37.4,-1.2,189.87,4.452
10008676,39.4,0.1,151.86,3.129
10442528,35.5,-3.096,189.87,4.452
10025117,37.796,-3.5,145.23,5.285
10012793,37.8,-0.796,189.87,4.452
10271334,34.1,-4.8,219.85,10.584
10244279,38.5,-1.196,189.87,4.452
10251074,39.3,-1.1,210.7,4.501
10236196,34.7,-5.2,219.85,10.584
10004310,39.7,-0.596,175.27,3.297
10015206,41.8,0.8,136.42,2.254
10257255,34.1,-5.3,219.85,10.584
10271336,34.1,-4.8,219.85,10.584
10254723,38.4,-0.8,189.87,4.452
10321161,40.9,1,136.42,2.254
10254742,41.6,0.6,136.42,2.254
10293517,35.796,-4.496,219.85,10.584
10004318,33.3,-5.6,219.85,10.584
10264047,33.2,-5.7,219.85,10.584
10026196,40.3,-0.996,193.2,3.724
10014643,40.6,0.404,175.27,3.297
10256928,41.096,0.204,136.42,2.254
10254655,40.6,0.304,175.27,3.297
10254656,41.9,1,136.42,2.254
10264044,40.8,1.2,164.42,3.213
10305567,39.5,-1.4,201.64,3.927
10305574,41.9,1,136.42,2.254
10271501,34,-4.8,219.85,10.584
10395082,41.8,0.8,136.42,2.254
10305569,41,0.7,136.42,2.254
10485038,38.9,-0.996,210.7,4.501
10006571,36.8,-12.4,247.55,33.936
10012464,38.7,-15.9,151.78,25.949
10027395,36.496,-14.392,247.55,33.936
10259625,29.596,-20.7,223.35,165.417
10014357,35.096,-15.792,232.94,67.641
10031103,35.6,-13.4,204.52,44.912
10018951,30,-20.296,170.48,121.492
10012660,37.6,-11.6,247.55,33.936
10001445,36.2,-15.8,204.52,44.912
10032796,34.2,-16.4,170.1,59.577
10235918,29.2,-19.796,223.35,165.417
10040223,35.6,-13.896,232.94,67.641
10112225,36.496,-14.392,247.55,33.936
10264003,36.496,-14.392,247.55,33.936
10218246,36.9,-12.3,247.55,33.936
10011474,36.9,-12.3,247.55,33.936
10009973,29.596,-20.7,223.35,165.417
10011354,36.496,-14.392,247.55,33.936
10004146,35.4,-15.996,122.81,41.524
10028290,37,-14.996,151.78,25.949
10041100,33.5,-14.3,191.81,66.717
10241402,35.6,-13.4,204.52,44.912
10112189,36.1,-15.9,204.52,44.912
10281016,29.696,-20.6,170.48,121.492
10303153,29.596,-20.7,223.35,165.417
10033026,32.3,-19.492,135.21,67.788
10015413,35.1,-16.296,122.81,41.524
10383798,29.696,-20.6,170.48,121.492
10008493,36.4,-15.496,128.15,25.207
10040224,37.4,-11.8,247.55,33.936
10035418,35.796,-13.8,121.94,31.85
10034934,38.196,-16.5,151.78,25.949
10031102,35.6,-13.4,204.52,44.912
10007994,38.7,-15.9,151.78,25.949
10003094,35.096,-13.196,160.8,66.101
10262194,35.1,-15.596,121.94,31.85
10266145,35.6,-13.4,204.52,44.912
10235759,37.6,-11.7,247.55,33.936
10235914,29.696,-20.6,170.48,121.492
10259638,39.096,-15.6,151.78,25.949
10281458,29.596,-20.7,223.35,165.417
10262612,37.3,-12,247.55,33.936
10272802,32.7,-17.3,239.25,129.374
10260940,34.7,-15.7,191.07,82.663
10015733,30,-20.296,170.48,121.492
10009807,35,-15.6,121.94,31.85
10018277,34.3,-16.3,121.94,31.85
10029724,36,-15.188,91.4,31.164
10036947,35.796,-13.8,121.94,31.85
10035614,36.9,-12.3,247.55,33.936
10272270,36.9,-12.3,247.55,33.936
10032805,39.3,-15.3,114.85,18.228
10014115,33.3,-16.896,191.81,66.717
10258756,35.6,-13.4,204.52,44.912
10280629,29.596,-20.7,223.35,165.417
10015395,37.796,-14.296,151.78,25.949
10002838,36.9,-12.3,247.55,33.936
10015354,27.1,-19,223.35,165.417
10257739,35.6,-13.4,204.52,44.912
10017215,33.796,-17.196,148.81,51.884
10279503,29.2,-19.796,223.35,165.417
10039040,35,-15.6,121.94,31.85
10001249,35.6,-13.4,204.52,44.912
10005116,33.8,-13.5,247.18,103.999
10261782,31.2,-15.396,248.74,183.547
10262484,31.2,-15.396,248.74,183.547
10249631,35.1,-15.5,91.4,31.164
10244583,30.3,-18.4,170.48,121.492
10016590,35.4,-15.996,122.81,41.524
10009801,36.9,-12.3,247.55,33.936
10246198,33.5,-13.8,239.25,129.374
10258757,35.6,-13.4,204.52,44.912
10018284,35.9,-13.096,151.78,25.949
10253567,35.6,-13.4,204.52,44.912
10305424,35.6,-13.4,204.52,44.912
10243271,37,-12.2,247.55,33.936
10030553,38.5,-11.596,114.85,18.228
10112065,35.6,-13.4,204.52,44.912
10031088,35.796,-13.8,121.94,31.85
10111523,34.096,-15.9,148.81,51.884
10111297,34.9,-16.496,122.81,41.524
10004218,36.7,-14.096,247.55,33.936
10029720,34.2,-15.8,148.81,51.884
10277327,35.6,-13.996,121.94,31.85
10257969,35.6,-13.4,204.52,44.912
10287979,29.3,-19.7,223.35,165.417
10008209,35.8,-14.2,128.15,25.207
10304866,29.2,-19.796,223.35,165.417
10015026,34,-16.6,191.81,66.717
10289532,35,-15.796,232.94,67.641
10030551,33.3,-16.896,191.81,66.717
10016493,35.4,-13.592,121.94,31.85
10039545,34.5,-16.196,170.1,59.577
10036942,35.1,-15.596,121.94,31.85
10305452,29.3,-19.696,223.35,165.417
10008585,35.4,-15.996,122.81,41.524
10029677,36.496,-14.392,247.55,33.936
10034116,27,-19.1,223.35,165.417
10258758,35.6,-13.4,204.52,44.912
10018932,35.8,-12.4,184.7,51.03
10041089,36.096,-13.1,136.48,34.881
10272705,35.4,-15.996,122.81,41.524
10008223,36.9,-12.3,247.55,33.936
10268181,34.7,-16.496,170.1,59.577
10036138,27,-19.1,223.35,165.417
10303786,34.5,-16.196,121.94,31.85
10018516,36.496,-13.596,80.72,22.225
10268988,37,-14.996,151.78,25.949
10003503,32.7,-17.2,239.25,129.374
10280405,35.3,-13.5,122.81,41.524
10253568,35.996,-15,204.52,44.912
10032799,34.9,-16.296,181.76,44.191
10035613,32.6,-14.996,239.25,129.374
10243229,35.096,-15.792,232.94,67.641
10006672,35.3,-13.5,122.81,41.524
10329449,30.2,-16.396,248.74,183.547
10300060,29,-20,223.35,165.417
10018978,35.1,-15.5,91.4,31.164
10026592,35.9,-14.1,128.15,25.207
10288160,26.9,-19.1,223.35,165.417
10123238,36.496,-14.392,247.55,33.936
10260738,36.9,-12.3,247.55,33.936
10265216,32.8,-17.1,239.25,129.374
10002105,35.6,-12.2,113.21,27.111
10270720,33.8,-14.496,239.25,129.374
10272593,34,-13.3,247.18,103.999
10033075,35.196,-13.4,148.81,51.884
10035421,35.8,-13.796,121.94,31.85
10304533,34.9,-16.296,181.76,44.191
10001769,34,-16.4,191.07,82.663
10014347,35.9,-14.1,128.15,25.207
10305478,29.2,-19.796,223.35,165.417
10305480,27,-19.1,223.35,165.417
10413986,32.8,-17.1,239.25,129.374
10013317,31.2,-15.396,248.74,183.547
10013155,29.4,-19.596,223.35,165.417
10028284,35.8,-13.796,121.94,31.85
10292667,35.6,-13.4,204.52,44.912
10026857,35.1,-15.5,91.4,31.164
10259036,32.7,-17.3,239.25,129.374
10275138,35.6,-13.4,204.52,44.912
10261604,34.996,-15.892,232.94,67.641
10270484,34.096,-15.9,148.81,51.884
10031321,38.8,-6.4,223.05,18.088
10328836,34.6,-15.8,191.07,82.663
10261174,35,-15.796,232.94,67.641
10263990,29,-20,223.35,165.417
10303792,34,-16.6,191.81,66.717
10013685,35.9,-14.396,91.4,31.164
10012409,33.8,-14.496,239.25,129.374
10007970,35.9,-14.1,128.15,25.207
10264657,35.2,-16.1,122.81,41.524
10258769,35.796,-13.8,121.94,31.85
10017300,36.2,-14.096,116.45,31.801
10397959,34.696,-15.8,191.07,82.663
10039726,37.8,-11.4,247.55,33.936
10268485,35.5,-14.096,121.94,31.85
10265473,34.5,-15.9,191.07,82.663
10262613,31.5,-16.196,239.25,129.374
10354878,35.4,-15.996,122.81,41.524
10035412,36.4,-12.7,115.23,22.981
10007400,35.6,-14.4,121.94,31.85
10264088,33.396,-16.5,191.81,66.717
10260987,34.996,-15.892,232.94,67.641
10265863,36.3,-14.092,116.45,31.801
10030559,36.8,-16.492,146.55,33.313
10299978,36.6,-12.7,247.55,33.936
10007498,35.1,-15.5,91.4,31.164
10006317,35.796,-13.2,109.08,37.835
10261423,34.8,-15.6,191.07,82.663
10305479,27.5,-18.6,223.35,165.417
10034105,37,-12.2,247.55,33.936
10304056,33.5,-14.3,191.81,66.717
10026593,35.796,-13.8,121.94,31.85
10004643,35.8,-14.1,128.15,25.207
10316934,35.1,-15.5,91.4,31.164
10036128,38.196,-10,247.55,33.936
10011545,36.3,-14.496,247.55,33.936
10253309,37.6,-11.6,247.55,33.936
10029726,36.4,-14.688,91.4,31.164
10331219,35.796,-13.8,121.94,31.85
10112108,35.4,-13.1,107.45,46.585
10040222,32.6,-14.996,239.25,129.374
10235777,34.2,-16.2,191.07,82.663
10031965,38.696,-8.2,223.05,18.088
10033856,37,-14,151.78,25.949
10287876,29.2,-19.796,223.35,165.417
10024698,32.5,-16.1,186.25,167.923
10029430,35.9,-14,128.15,25.207
10333504,34.196,-15.496,191.81,66.717
10029438,32.296,-14.396,303.58,108.437
10324290,33.796,-17.196,148.81,51.884
10011085,35.1,-15.596,121.94,31.85
10003346,36,-13.2,116.45,31.801
10265869,36.396,-12.6,142.72,31.087
10029441,37.1,-16.192,128.15,25.207
10261698,34.396,-16.1,191.07,82.663
10244538,38.4,-16.2,114.85,18.228
10033014,38.3,-9.8,247.55,33.936
10003816,34.7,-16.696,148.81,51.884
10287532,38.396,-11.196,113.35,20.902
10262126,35.096,-15.792,232.94,67.641
10331951,39.3,-15.3,114.85,18.228
10004368,28.8,-18,253.16,200.102
10303698,35.096,-15.792,232.94,67.641
10261256,35.096,-15.792,232.94,67.641
10029426,35.5,-12.3,113.21,27.111
10235772,34.196,-16.3,191.07,82.663
10303716,32.7,-17.3,239.25,129.374
10404688,36.6,-14.196,247.55,33.936
10029721,35.4,-15.996,122.81,41.524
10263623,39.196,-15.5,151.78,25.949
10262165,37.8,-11.4,247.55,33.936
10264660,35.9,-15.188,91.4,31.164
10325914,36.1,-15.9,204.52,44.912
10296979,36.2,-15.8,204.52,44.912
10028295,34.396,-15.296,170.1,59.577
10266351,32.7,-17.3,239.25,129.374
10286315,38.3,-16.3,114.85,18.228
10272838,35.8,-13.796,121.94,31.85
10036938,38.4,-11.696,114.85,18.228
10033846,35.1,-12.7,121.94,31.85
10293338,35.5,-14.5,121.94,31.85
10265866,36.3,-12.7,142.72,31.087
10351847,38.3,-16.3,151.78,25.949
10303785,34.8,-15.896,121.94,31.85
10272782,35.9,-13.7,121.94,31.85
10004079,27.8,-18.3,223.35,165.417
10262000,34.8,-15.6,191.07,82.663
10242389,38.5,-16.1,114.85,18.228
10235762,35.096,-15.792,232.94,67.641
10265867,35,-14.592,109.08,37.835
10303812,38.5,-11.596,114.85,18.228
10266388,39.296,-15.4,151.78,25.949
10030561,39.196,-15.5,151.78,25.949
10262020,34.896,-15.6,191.07,82.663
10033858,37.2,-11.2,100.46,22.743
10316433,35.8,-13.796,121.94,31.85
10018271,35,-12.8,134.96,42.84
10261218,34.6,-15.8,191.07,82.663
10325912,36.2,-15.8,204.52,44.912
10303790,34,-16.6,191.81,66.717
10266530,35.6,-13.996,121.94,31.85
10042034,39.2,-15.4,151.78,25.949
10265860,34.5,-16.8,148.81,51.884
10262191,35.096,-15.792,232.94,67.641
10261708,34.5,-15.9,191.07,82.663
10265890,36.396,-12.6,142.72,31.087
10261709,34.1,-14.9,172.84,103.362
10234270,35.796,-13.2,109.08,37.835
10262034,35,-15.796,232.94,67.641
10354998,30.2,-16.396,248.74,183.547
10462754,33.4,-15.7,172.84,103.362
10270527,35.9,-14.1,128.15,25.207
10265865,36.3,-12.7,142.72,31.087
10277426,36.496,-14.392,247.55,33.936
10270526,35.8,-13.796,121.94,31.85
10340985,36.696,-14.192,247.55,33.936
10035611,35.096,-13.196,160.8,66.101
10456998,35.796,-13.8,121.94,31.85
10368952,35.9,-13.1,151.78,25.949
10006020,37.7,-11.8,114.85,18.228
10458626,35.7,-13.3,204.52,44.912
10265864,35.4,-13.4,122.81,41.524
10359533,38,-12.192,114.85,18.228
10261044,34.9,-15.896,191.07,82.663
10311750,35.5,-14.5,121.94,31.85
10308977,36.7,-14.096,247.55,33.936
10303791,34,-16.6,191.81,66.717
10029449,36.4,-12.7,151.78,25.949
10235782,38.3,-9.8,247.55,33.936
10298446,33.5,-13.8,239.25,129.374
10266540,35.9,-14.1,128.15,25.207
10299979,36.5,-12.7,247.55,33.936
10287263,36.9,-12.3,247.55,33.936
10485189,35.096,-13.196,160.8,66.101
10278538,36.8,-12.4,247.55,33.936
10463461,35.896,-13.7,121.94,31.85
10268140,29.3,-19.696,223.35,165.417
10459290,36.4,-15.496,128.15,25.207
10458623,34.7,-16.496,170.1,59.577
10442506,35.8,-13.796,121.94,31.85
10271620,35.9,-11.9,113.21,27.111
10372270,37.1,-10.8,115.23,22.981
10311747,35.6,-14.596,121.94,31.85
10467434,34.7,-16.4,170.1,59.577
10017437,27.4,-18.7,223.35,165.417
10454693,36.4,-14.9,128.15,25.207
10462732,38.696,-16,114.85,18.228
10457303,38.496,-16.2,114.85,18.228
10459162,35.9,-14.1,128.15,25.207
10484425,32.5,-14.3,212.18,77.938
10234159,33.5,-8.992,1076.83,49.371
10112236,32.9,-9.3,1076.83,49.371
10000324,28.5,-13.696,858,60.62
10030936,28.796,-13.396,858,60.62
10033688,28.596,-13.596,858,60.62
10001901,29.2,-12.996,858,60.62
10005742,28.296,-13.896,858,60.62
10002446,27.996,-14.196,858,60.62
10014854,29.396,-12.796,858,60.62
10011538,27.9,-14.296,858,60.62
10111563,28.596,-13.596,858,60.62
10030937,30.6,-11.996,1013.44,59.913
10014537,30,-11.796,964.98,62.594
10012998,32.496,-10.092,1045.09,55.545
10033675,29.5,-12.296,964.98,62.594
10239273,28,-14.196,858,60.62
10069268,29.796,-12.396,964.98,62.594
10111380,28.196,-13.996,858,60.62
10013538,33.6,-10.6,1045.09,55.545
10002122,29.8,-11.996,964.98,62.594
10006527,30,-11.496,964.98,62.594
10002386,29.796,-12.396,964.98,62.594
10006479,28.196,-13.996,858,60.62
10258911,29.3,-12.796,1013.44,59.913
10111865,33.4,-9.1,1076.83,49.371
10273650,29.4,-12.696,1013.44,59.913
10038874,31.3,-11.496,1013.44,59.913
10026460,30,-11.496,964.98,62.594
10271482,32.9,-9.3,1076.83,49.371
10242610,30.096,-12.492,1013.44,59.913
10264711,33.3,-8.388,937.95,47.53
10033693,30.9,-11.596,1013.44,59.913
10006073,28.696,-13.496,858,60.62
10018025,34.4,-6.8,1069.25,35.063
10111209,28.296,-14.292,1013.44,59.913
10001091,33.5,-8.892,1076.83,49.371
10289947,28.4,-13.696,1013.44,59.913
10033677,29.6,-12.5,964.98,62.594
10111739,29.296,-13.292,1013.44,59.913
10006823,28.596,-13.596,858,60.62
10262155,32.8,-9.496,1045.09,55.545
10034759,30,-11.796,964.98,62.594
10041855,30.196,-11.6,964.98,62.594
10264706,30.196,-12.392,1013.44,59.913
10246039,28.896,-13.296,858,60.62
10030388,30.5,-11.696,877.32,53.998
10001304,32.3,-9.196,937.95,47.53
10006943,34,-9.596,1010.36,48.258
10277162,30.1,-12,877.32,53.998
10003789,33.5,-8.992,1076.83,49.371
10003497,30.3,-12.296,1013.44,59.913
10270124,32.9,-9.3,1076.83,49.371
10011512,32.5,-9.6,937.95,47.53
10006388,28.596,-13.596,858,60.62
10264253,28.4,-13.796,858,60.62
10281571,28.9,-13.296,1013.44,59.913
10026459,30.1,-11.396,972.73,55.314
10016442,28,-14.196,858,60.62
10029300,28.796,-13.792,1013.44,59.913
10284134,28.9,-13.296,1013.44,59.913
10271916,28.296,-13.896,858,60.62
10331293,32.1,-10.1,1013.44,59.913
10234681,31.3,-11.496,1013.44,59.913
10365613,28.596,-13.596,858,60.62
10272717,30.3,-12.196,1013.44,59.913
10002017,29.696,-12.892,1013.44,59.913
10277784,28.4,-13.796,858,60.62
10029302,30.4,-12.196,1013.44,59.913
10038873,29.496,-13.092,1013.44,59.913
10004187,33.1,-9.4,1045.09,55.545
10037831,28.2,-13.996,858,60.62
10000644,29.4,-12.696,1013.44,59.913
10257942,28.296,-13.896,858,60.62
10014068,28.896,-13.296,858,60.62
10035241,28.8,-13.696,1013.44,59.913
10038867,28.1,-14.096,858,60.62
10029303,30.3,-12.196,1013.44,59.913
10264709,30.096,-12.096,964.98,62.594
10290360,29.696,-12.496,964.98,62.594
10021109,31.6,-10.296,972.73,55.314
10033683,28.8,-13.396,858,60.62
10033684,31.6,-10.296,972.73,55.314
10257350,34.5,-7.896,1084.83,45.024
10267145,30.8,-10.696,972.73,55.314
10030392,33.2,-9.696,1003.71,59.661
10111738,29.596,-12.992,1013.44,59.913
10263869,31.6,-10.296,972.73,55.314
10038876,30.1,-12.396,1013.44,59.913
10273269,29.196,-12.996,1013.44,59.913
10427645,28.9,-13.296,1013.44,59.913
10004604,29.4,-12.696,1013.44,59.913
10008454,29.1,-13.496,1013.44,59.913
10272749,30.3,-12.196,1013.44,59.913
10013512,29.396,-12.796,858,60.62
10239500,32.5,-9.696,937.95,47.53
10273159,28.296,-13.896,858,60.62
10017463,28.9,-13.296,858,60.62
10020359,34.1,-9.592,1010.36,48.258
10278695,32.9,-9.996,1045.09,55.545
10268543,33.5,-8.992,1076.83,49.371
10012190,29.2,-12.996,1013.44,59.913
10011350,30.1,-11.396,964.98,62.594
10298159,30.996,-11.592,1013.44,59.913
10016764,29.796,-12.396,964.98,62.594
10309153,33.3,-8.388,937.95,47.53
10291158,30.196,-11.6,964.98,62.594
10010535,32.5,-9.6,937.95,47.53
10002462,29.9,-12.2,964.98,62.594
10263938,33.5,-8.992,1076.83,49.371
10258908,30.1,-12.396,1013.44,59.913
10322354,28.896,-13.692,1013.44,59.913
10029295,29.696,-12.496,964.98,62.594
10365525,28.896,-13.296,858,60.62
10300803,28.5,-13.696,858,60.62
10032618,30.6,-11.996,1013.44,59.913
10349843,28.296,-13.896,858,60.62
10013306,32.6,-9.896,1045.09,55.545
10015003,30.3,-12.196,1013.44,59.913
10327754,33.1,-9.4,1076.83,49.371
10290795,30.196,-11.996,877.32,53.998
10268797,30.5,-11.696,877.32,53.998
10299467,30.2,-11.596,964.98,62.594
10002166,29.496,-12.3,964.98,62.594
10301667,29.596,-12.2,964.98,62.594
10034764,30.796,-11.396,877.32,53.998
10321847,28.896,-13.692,1013.44,59.913
10282930,30.5,-12.096,1013.44,59.913
10356915,29.4,-12.696,1013.44,59.913
10011447,30.4,-12.196,1013.44,59.913
10039365,29.7,-12.4,964.98,62.594
10338117,30.4,-12.196,1013.44,59.913
10266011,30.2,-11.596,964.98,62.594
10365529,28.8,-13.396,858,60.62
10011041,32.496,-9.7,1037.26,53.375
10006144,29.696,-12.892,1013.44,59.913
10037834,30.3,-12.296,1013.44,59.913
10011008,29.696,-12.892,1013.44,59.913
10433770,28.6,-13.596,858,60.62
10394174,29.8,-11.996,964.98,62.594
10258909,29.596,-12.992,1013.44,59.913
10305074,30.8,-10.696,972.73,55.314
10371803,34,-9.596,1010.36,48.258
10365532,28.8,-13.396,858,60.62
10014038,32.596,-9.896,1037.26,53.375
10333774,32.8,-9.4,1076.83,49.371
10401030,28.496,-13.696,858,60.62
10334325,32.8,-9.4,1076.83,49.371
10365527,28.096,-14.096,858,60.62
10358756,30.5,-12.096,1013.44,59.913
10400338,29.5,-12.296,964.98,62.594
10345132,32.9,-9.396,1076.83,49.371
10335061,32.5,-9.6,937.95,47.53
10253982,30.1,-11.696,964.98,62.594
10485567,33.596,-8.792,1076.83,49.371
10360675,30.3,-12.296,1013.44,59.913
10454630,29.8,-11.996,964.98,62.594
10324274,30.6,-11.996,1013.44,59.913
10376228,28.6,-13.496,1013.44,59.913
10009983,32.8,-9.596,1076.83,49.371
10338743,33.5,-8.992,1076.83,49.371
10234969,30.3,-12.296,1013.44,59.913
10362947,30.4,-12.196,1013.44,59.913
10495265,31.3,-11.496,1013.44,59.913
10326034,33.5,-8.992,1076.83,49.371
10017371,30.2,-12.396,1013.44,59.913
10365524,28.896,-13.296,858,60.62
10405346,33.1,-9.396,1076.83,49.371
10401028,30.6,-11.596,877.32,53.998
10320168,32.5,-9.6,937.95,47.53
10405467,33.5,-8.992,1076.83,49.371
10374420,30.5,-11.696,877.32,53.998
10465435,29.196,-12.996,1013.44,59.913
10291820,31.8,-10.696,1013.44,59.913
10326033,33.5,-8.992,1076.83,49.371
10375959,33.5,-8.992,1076.83,49.371
10013576,28.7,-13.396,1013.44,59.913
10407795,34.4,-6.7,1069.25,35.063
10000353,30.996,-11.196,858,60.62
10002554,31.6,-10.596,858,60.62
10469186,32.6,-9.196,937.95,47.53
10290683,32.3,-9.296,1053.79,50.302
10405340,33.1,-9.4,1076.83,49.371
10356953,31.8,-10.796,858,60.62
10365534,28.8,-13.396,858,60.62
10012496,32.196,-9.996,1037.26,53.375
10484068,28.696,-13.496,858,60.62
10405344,33.1,-9.396,1076.83,49.371
10407786,34.4,-6.7,1069.25,35.063
10014805,33.6,-10.2,1076.83,49.371
10012756,32.296,-9.896,1037.26,53.375
10542445,30.3,-12.296,1013.44,59.913
10007491,25.492,-12.496,639.91,720.041
10023187,24.896,-14.2,639.91,720.041
10032304,23.596,-13.1,1504.85,601.783
10004378,25.696,-1.9,1863.66,42.553
10016424,23.5,-3.7,1471.28,251.468
10035982,28.696,-3.596,2355.71,83.223
10014578,25.796,-1.896,1863.66,42.553
10004045,27.5,-12.2,1111,667.464
10111290,24.896,-14.2,639.91,720.041
10007877,23.4,-14.7,639.91,720.041
10003564,26.196,-13.4,457.81,534.303
10013895,25.596,-12.3,639.91,720.041
10015210,28.696,-3.596,2355.71,83.223
10009225,23.5,-3.7,1471.28,251.468
10002126,23.4,-14.7,639.91,720.041
10027158,25.2,-16.396,360.63,818.944
10027191,21.1,0.304,2468.96,19.74
10004286,30.096,-2.3,1584.19,58.345
10263280,27.5,-15.596,902.71,847.259
10007726,26.3,-13.8,639.91,720.041
10001279,29.2,-11.9,792.15,585.123
10019163,25.896,-1.796,1863.66,42.553
10015818,31.696,-9.896,1171.97,472.675
10014634,31.496,-9.3,1171.97,472.675
10011288,29.796,-4.4,1751.26,58.933
10002325,24.996,-14.1,639.91,720.041
10017330,27.196,-13,693.05,727.832
10004769,24.996,-14.1,639.91,720.041
10011510,22.2,1.2,1844.15,18.984
10242019,26,-1.5,1471.28,251.468
10294237,24.896,-14.2,639.91,720.041
10030057,22.6,0.6,1844.15,18.984
10033258,29.096,-11.4,1171.97,472.675
10008669,28.1,-12.9,639.91,720.041
10014620,33.2,-11,1449.25,725.725
10004935,26,-6.3,1471.28,251.468
10002631,23.096,-13.6,1504.85,601.783
10010495,29.7,-2.5,2088.44,76.594
10039951,23.4,-14.7,639.91,720.041
10031751,29.2,-3,1584.19,58.345
10007885,28.3,-7.796,1700.35,237.587
10033374,23,-13.696,1504.85,601.783
10029920,26.4,-13.7,639.91,720.041
10006228,29.396,-10.7,1731.45,489.965
10005873,27.5,-15.596,902.71,847.259
10037521,22.6,0.6,1844.15,18.984
10030089,29,-4.6,1622.62,305.137
10008785,23.4,-14.7,639.91,720.041
10292335,23.4,-14.7,639.91,720.041
10259882,24.9,-14.2,639.91,720.041
10016603,26.1,-1.4,1471.28,251.468
10004478,29.8,-11.2,735.5,518.889
