trail_id,name,area_name,city_name,state_name,country_name,_geoloc,popularity,length,elevation_gain,difficulty_rating,route_type,visitor_usage,avg_rating,num_reviews,features,activities,units,lat,lng,summer_temp,winter_temp,annual_rain,annual_snow
10400338,Blackrock and Trayfoot Mountains,Shenandoah National Park,Grottoes,Virginia,United States,"{'lat': 38.22281, 'lng': -78.73332}",3.4343,4828.02,233.7816,3,out and back,2.0,4.0,8,"['forest', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",i,38.22281,-78.73332,29.5,-12.296,964.9800000000001,62.59400000000001
10345132,"Cedar Run, White Oak, Old Rag, Weakley Hollow and Nicholson Hollow Trail",Shenandoah National Park,Syria,Virginia,United States,"{'lat': 38.53951, 'lng': -78.34928}",3.3553,29289.988,1453.896,5,loop,1.0,4.5,2,"['dogs', 'forest', 'river', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'hiking', 'trail-running']",i,38.53951,-78.34928,32.9,-9.396,1076.83,49.371
10335061,Madison Run Road,Shenandoah National Park,Grottoes,Virginia,United States,"{'lat': 38.25758, 'lng': -78.77189}",3.3504,16254.334,408.7368,3,out and back,,4.0,9,"['forest', 'views', 'wildlife']","['hiking', 'walking', 'horseback-riding']",i,38.25758,-78.77189,32.5,-9.6,937.95,47.53
10253982,Lewis Mountain via Rockytop Trail,Shenandoah National Park,Grottoes,Virginia,United States,"{'lat': 38.24084, 'lng': -78.71121}",3.2905,12552.852,576.9864,3,out and back,1.0,3.5,3,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,38.24084,-78.71121,30.1,-11.696,964.9800000000001,62.59400000000001
10485567,Grave Mills Trail,Shenandoah National Park,Syria,Virginia,United States,"{'lat': 38.43698, 'lng': -78.36642}",3.2894,6920.1619999999975,127.7112,3,out and back,,4.0,10,"['forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'fishing', 'hiking', 'nature-trips']",i,38.43698,-78.36642,33.596000000000004,-8.792,1076.83,49.371
10360675,Appalachian Trail: Beahms Gap to Elkwallow Wayside,Shenandoah National Park,Luray,Virginia,United States,"{'lat': 38.69536, 'lng': -78.32001}",3.2712,16254.334,602.8944,3,out and back,2.0,4.0,7,"['dogs-leash', 'forest', 'views', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'scenic-driving', 'trail-running', 'walking']",i,38.69536,-78.32001,30.3,-12.296,1013.4399999999999,59.913
10454630,Loft Mountain Campground via Jones Run Trail,Shenandoah National Park,Crozet,Virginia,United States,"{'lat': 38.22992, 'lng': -78.72602}",3.2672,17541.806,927.8112,3,out and back,2.0,4.5,4,"['dogs-leash', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'hiking']",i,38.22992,-78.72602,29.8,-11.995999999999999,964.9800000000001,62.59400000000001
10324274,Appalachian Trail and Pass Mountain Trail Loop,Shenandoah National Park,Sperryville,Virginia,United States,"{'lat': 38.65883, 'lng': -78.32173}",3.2528,17863.674,932.9928,5,loop,2.0,3.5,4,"['forest', 'views', 'wildlife']","['backpacking', 'birding', 'hiking', 'nature-trips']",i,38.65883,-78.32173,30.6,-11.995999999999999,1013.4399999999999,59.913
10376228,Hannah Run to Catlett Mountain Trail,Shenandoah National Park,Sperryville,Virginia,United States,"{'lat': 38.62246, 'lng': -78.32295}",3.2258,7242.03,352.9584,3,out and back,1.0,4.5,7,"['forest', 'river', 'wildlife']","['hiking', 'nature-trips', 'trail-running', 'walking']",i,38.62246,-78.32295,28.6,-13.495999999999999,1013.4399999999999,59.913
10009983,Broad Hollow Trail Loop,Shenandoah National Park,Sperryville,Virginia,United States,"{'lat': 38.59393, 'lng': -78.27201}",3.1775,13196.588,657.7584,3,loop,,3.5,3,"['dogs-leash', 'forest']",['hiking'],i,38.59393,-78.27201,32.8,-9.595999999999998,1076.83,49.371
10338743,Robertson Mountain via Weakley Hollow and Old Rag Fire Roads,Shenandoah National Park,Etlan,Virginia,United States,"{'lat': 38.57098, 'lng': -78.28712}",3.1756,15610.598,755.904,5,loop,2.0,4.5,4,"['forest', 'wild-flowers']",['hiking'],i,38.57098,-78.28712,33.5,-8.991999999999999,1076.83,49.371
10234969,Thorton Hollow via Appalachian Trail,Shenandoah National Park,Sperryville,Virginia,United States,"{'lat': 38.73862, 'lng': -78.3099}",3.1197,18346.476,711.7080000000003,3,out and back,1.0,3.5,3,"['dogs-leash', 'forest', 'river', 'views', 'wild-flowers']","['backpacking', 'birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,38.73862,-78.3099,30.3,-12.296,1013.4399999999999,59.913
10362947,Appalachian Trail: Elkwallow Wayside to Hogback Overlook,Shenandoah National Park,Luray,Virginia,United States,"{'lat': 38.74113, 'lng': -78.31201}",3.057,9334.172,375.8184,3,out and back,1.0,4.5,5,"['dogs-leash', 'wildlife']","['birding', 'hiking', 'trail-running', 'walking']",i,38.74113,-78.31201,30.4,-12.196,1013.4399999999999,59.913
10495265,Fox Hollow to Dickey Ridge Loop,Shenandoah National Park,Front Royal,Virginia,United States,"{'lat': 38.8715, 'lng': -78.20531}",2.9862,7885.766,247.8024,1,loop,2.0,4.5,4,"['dogs-no', 'forest', 'historic-site', 'kids', 'river', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips', 'trail-running', 'walking']",i,38.8715,-78.20531,31.3,-11.495999999999999,1013.4399999999999,59.913
10326034,Nicholson Hollow and Hannah Run Trail,Shenandoah National Park,Etlan,Virginia,United States,"{'lat': 38.57092, 'lng': -78.28716}",2.9247,12713.786,400.812,3,out and back,2.0,4.5,6,"['forest', 'views']","['birding', 'hiking', 'nature-trips', 'walking']",i,38.57092,-78.28716,33.5,-8.991999999999999,1076.83,49.371
10017371,Hull School Trail,Shenandoah National Park,Sperryville,Virginia,United States,"{'lat': 38.6992, 'lng': -78.32048}",2.833,6437.36,366.9792,3,out and back,2.0,3.0,5,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,38.6992,-78.32048,30.2,-12.396,1013.4399999999999,59.913
10365524,Milam Gap and Lewis Falls Loop,Shenandoah National Park,Syria,Virginia,United States,"{'lat': 38.5002, 'lng': -78.44566}",2.7866,9977.908,331.9272,3,loop,2.0,4.0,10,"['forest', 'views', 'waterfall']","['hiking', 'nature-trips', 'walking']",i,38.5002,-78.44566,28.896000000000004,-13.296,858.0,60.620000000000005
10405346,"Sams Ridge, Hazel Mountain and Hannah Run Loop",Shenandoah National Park,Sperryville,Virginia,United States,"{'lat': 38.61369, 'lng': -78.25655}",2.6931,22530.76,1114.9584,5,loop,2.0,5.0,3,"['forest', 'views']","['birding', 'hiking', 'nature-trips']",i,38.61369,-78.25655,33.1,-9.396,1076.83,49.371
10401028,Appalachian Trail: Skyline Drive to Lewis Mountain,Shenandoah National Park,Elkton,Virginia,United States,"{'lat': 38.35792, 'lng': -78.54655}",2.6542,13679.39,666.9024,3,loop,2.0,4.5,4,"['forest', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,38.35792,-78.54655,30.6,-11.595999999999998,877.3199999999999,53.998000000000005
10320168,Furnace Mountain Jones and Doyles Rivers Loop,Shenandoah National Park,Grottoes,Virginia,United States,"{'lat': 38.25761, 'lng': -78.7719}",2.553,29289.988,1317.9552,5,loop,2.0,4.0,1,"['dogs-no', 'forest', 'river', 'views', 'waterfall']","['backpacking', 'hiking', 'nature-trips', 'trail-running']",i,38.25761,-78.7719,32.5,-9.6,937.95,47.53
10405467,Weakley Hollow Road to Corbin Hollow to Nicholson Hollow Loop,Shenandoah National Park,Etlan,Virginia,United States,"{'lat': 38.57072, 'lng': -78.28694}",2.4256,18024.608,740.9688,3,loop,3.0,4.0,4,"['forest', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,38.57072,-78.28694,33.5,-8.991999999999999,1076.83,49.371
10374420,Appalachian Trail: Swift Run Gap to Rockfish Gap,Shenandoah National Park,Stanardsville,Virginia,United States,"{'lat': 38.3564, 'lng': -78.54514}",2.374,69845.356,2852.928,3,point to point,3.0,5.0,1,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'camping']",i,38.3564,-78.54514,30.5,-11.696,877.3199999999999,53.998000000000005
10465435,Corbin Cabin via Nicholson Hollow and Appalachian Trail Loop,Shenandoah National Park,Syria,Virginia,United States,"{'lat': 38.61574, 'lng': -78.35051}",2.3478,6759.228,375.8184,3,loop,2.0,4.0,4,"['dogs-leash', 'historic-site', 'river']","['hiking', 'nature-trips', 'trail-running', 'walking']",i,38.61574,-78.35051,29.196000000000005,-12.995999999999999,1013.4399999999999,59.913
10291820,Rocky Branch Trail,Shenandoah National Park,Sperryville,Virginia,United States,"{'lat': 38.68098, 'lng': -78.34378}",2.2678,4667.085999999998,245.9736,1,out and back,2.0,3.0,6,"['dogs-leash', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,38.68098,-78.34378,31.8,-10.696,1013.4399999999999,59.913
10326033,"Pine Hill Gap, Nicholson Hollow, Corbin Hollow, Weakley Hollow Fire Road",Shenandoah National Park,Etlan,Virginia,United States,"{'lat': 38.57105, 'lng': -78.2865}",2.1359,24783.836,1140.8664,5,loop,2.0,3.0,2,"['forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips']",i,38.57105,-78.2865,33.5,-8.991999999999999,1076.83,49.371
10375959,Corbin Mountain Trail,Shenandoah National Park,Syria,Virginia,United States,"{'lat': 38.57073, 'lng': -78.28674}",1.9631,17541.806,717.804,3,out and back,1.0,4.5,2,"['forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,38.57073,-78.28674,33.5,-8.991999999999999,1076.83,49.371
10013576,Camp Ridge Trail,Shenandoah National Park,Syria,Virginia,United States,"{'lat': 38.61764, 'lng': -78.3425}",1.8792,2253.076,65.8368,1,out and back,,0.0,0,"['dogs-leash', 'kids']","['hiking', 'walking']",i,38.61764,-78.3425,28.7,-13.396,1013.4399999999999,59.913
10407795,Fort Hunt Park Main Loop,Fort Hunt National Park,Alexandria,Virginia,United States,"{'lat': 38.71518, 'lng': -77.05732}",1.8554,2092.1420000000007,9.7536,1,loop,2.0,4.0,4,"['dogs-leash', 'kids', 'paved', 'strollers']","['nature-trips', 'road-biking', 'walking']",i,38.71518,-77.05732,34.4,-6.7,1069.25,35.063
10000353,Allen Hollow Trail,Shenandoah National Park,Elkton,Virginia,United States,"{'lat': 38.4511, 'lng': -78.48581}",1.7834,11426.313999999995,391.9728,1,out and back,2.0,0.0,0,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,38.4511,-78.48581,30.996000000000002,-11.196,858.0,60.620000000000005
10002554,East Branch Naked Creek Trail,Shenandoah National Park,Stanley,Virginia,United States,"{'lat': 38.47667, 'lng': -78.48749}",1.7432,9173.238,392.8872,3,out and back,2.0,4.0,1,"['dogs-leash', 'forest', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,38.47667,-78.48749,31.6,-10.595999999999998,858.0,60.620000000000005
10469186,"Rockytop, Austin Mountain, Furnace Mountain, Blackrock",Shenandoah National Park,Free Union,Virginia,United States,"{'lat': 38.30655, 'lng': -78.70374}",1.7211,22208.892000000003,1298.7528,3,point to point,2.0,4.0,4,"['forest', 'views']","['backpacking', 'hiking']",i,38.30655,-78.70374,32.6,-9.196,937.95,47.53
10290683,Barking Dogs and Jarman Gap,Shenandoah National Park,Greenwood,Virginia,United States,"{'lat': 38.09845, 'lng': -78.81842}",1.7169,24461.968,740.9688,3,out and back,2.0,0.0,0,"['forest', 'views', 'wild-flowers']","['birding', 'hiking', 'walking', 'horseback-riding']",i,38.09845,-78.81842,32.3,-9.296,1053.79,50.30200000000001
10405340,"Sam's Ridge, Pine Hill Gap, and Hazel Mountain Loop",Shenandoah National Park,Sperryville,Virginia,United States,"{'lat': 38.6142, 'lng': -78.25652}",1.58,16415.268,973.836,5,loop,1.0,2.0,2,"['dogs-leash', 'forest', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking']",i,38.6142,-78.25652,33.1,-9.4,1076.83,49.371
10356953,Hawksbill via Appalachian Trail and Redgate Road,Shenandoah National Park,Stanley,Virginia,United States,"{'lat': 38.5534, 'lng': -78.43439}",1.4126,21404.222,782.7264,3,out and back,1.0,4.0,1,"['dogs', 'wild-flowers']","['hiking', 'trail-running']",i,38.5534,-78.43439,31.8,-10.796,858.0,60.620000000000005
10365534,Conway River Trail,Shenandoah National Park,Elkton,Virginia,United States,"{'lat': 38.46835, 'lng': -78.45734}",1.3353,4345.218,203.9112,3,out and back,2.0,2.5,2,['forest'],"['hiking', 'walking']",i,38.46835,-78.45734,28.8,-13.396,858.0,60.620000000000005
10012496,West Branch Naked Creek Trail,Shenandoah National Park,Elkton,Virginia,United States,"{'lat': 38.48569, 'lng': -78.50135}",1.2436,11909.116000000002,345.94800000000015,3,out and back,2.0,0.0,0,"['dogs-leash', 'forest', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,38.48569,-78.50135,32.196000000000005,-9.995999999999999,1037.2600000000002,53.375
10484068,"Old Rag Fire Road, Weakley Hollow and Robertson Mountain Loop",Shenandoah National Park,Syria,Virginia,United States,"{'lat': 38.57997, 'lng': -78.38125}",1.2394,16254.334,783.9456,5,loop,2.0,5.0,1,"['dogs-leash', 'forest', 'views', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",i,38.57997,-78.38125,28.696000000000005,-13.495999999999999,858.0,60.620000000000005
10405344,Sam’s Ridge and Catlett Spur,Shenandoah National Park,Sperryville,Virginia,United States,"{'lat': 38.61394, 'lng': -78.25653}",1.1793,14001.258,719.9376,3,loop,2.0,5.0,1,"['forest', 'views']","['birding', 'hiking', 'nature-trips']",i,38.61394,-78.25653,33.1,-9.396,1076.83,49.371
10407786,Fort Hunt Park Short Loop,Fort Hunt National Park,Alexandria,Virginia,United States,"{'lat': 38.71507, 'lng': -77.05733}",0.8215,1126.538,3.9624,1,loop,2.0,2.0,2,"['dogs-leash', 'kids', 'paved', 'strollers']","['nature-trips', 'road-biking', 'walking']",i,38.71507,-77.05733,34.4,-6.7,1069.25,35.063
10014805,Knob Mountain Trail [CLOSED / PRIVATE PROPERTY],Shenandoah National Park,Rileyville,Virginia,United States,"{'lat': 38.72195, 'lng': -78.38725}",0.5581,11909.116000000002,659.8919999999998,3,out and back,,2.5,6,"['dogs-leash', 'forest', 'views']","['hiking', 'walking']",i,38.72195,-78.38725,33.6,-10.2,1076.83,49.371
10012756,Harris Cove Utz Gap Trail [PRIVATE PROPERTY],Shenandoah National Park,Elkton,Virginia,United States,"{'lat': 38.48874, 'lng': -78.51655}",0.3527,9656.04,648.9192,5,out and back,2.0,1.0,1,"['dogs-leash', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips']",i,38.48874,-78.51655,32.296,-9.896,1037.2600000000002,53.375
10542445,Overall Run and Beecher Ridge Trail,Shenandoah National Park,Luray,Virginia,United States,"{'lat': 38.73929, 'lng': -78.30763}",0.0,21726.09,965.9112,5,loop,2.0,4.5,8,"['dogs-leash', 'forest', 'river', 'waterfall']","['backpacking', 'camping', 'hiking', 'trail-running']",i,38.73929,-78.30763,30.3,-12.296,1013.4399999999999,59.913
10007491,Tolmie Peak Trail,Mount Rainier National Park,Ashford,Washington,United States,"{'lat': 46.93736, 'lng': -121.8677}",49.5524,8851.37,463.9056,3,out and back,3.0,4.5,873,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['hiking', 'nature-trips']",i,46.93736,-121.8677,25.492000000000008,-12.495999999999999,639.9100000000001,720.0409999999999
10023187,Skyline Trail,Mount Rainier National Park,Paradise Inn,Washington,United States,"{'lat': 46.78647, 'lng': -121.73641}",45.1568,8529.502,535.8384,3,loop,3.0,5.0,1080,"['dogs-no', 'forest', 'partially-paved', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking']",i,46.78647,-121.73641,24.896000000000004,-14.2,639.9100000000001,720.0409999999999
10032304,Hurricane Hill via Hurricane Ridge,Olympic National Park,Port Angeles,Washington,United States,"{'lat': 47.97651, 'lng': -123.5178}",42.0778,4988.9540000000015,242.9256,3,out and back,3.0,4.5,621,"['dogs-no', 'forest', 'partially-paved', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'snowshoeing']",i,47.97651,-123.5178,23.596000000000004,-13.1,1504.85,601.783
10004378,Mount Storm King,Olympic National Park,Port Angeles,Washington,United States,"{'lat': 48.05809, 'lng': -123.78918}",36.5259,6276.426,638.8608,5,out and back,3.0,5.0,710,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running']",i,48.05809,-123.78918,25.696000000000005,-1.9,1863.6599999999999,42.553
10016424,Sol Duc Falls Nature Trail,Olympic National Park,Port Angeles,Washington,United States,"{'lat': 47.95482, 'lng': -123.83476}",35.5599,2574.944,77.72399999999998,1,out and back,2.0,4.5,531,"['dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking']",i,47.95482,-123.83476,23.5,-3.7,1471.28,251.46800000000002
10035982,Hoh Rain Forest Hall of Moss,Olympic National Park,Forks,Washington,United States,"{'lat': 47.86023, 'lng': -123.9345}",34.6194,1609.34,23.7744,1,loop,3.0,4.5,684,"['ada', 'dogs-no', 'forest', 'kids', 'partially-paved', 'strollers', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,47.86023,-123.9345,28.696000000000005,-3.5959999999999996,2355.71,83.223
10014578,Marymere Falls Trail,Olympic National Park,Port Angeles,Washington,United States,"{'lat': 48.05808, 'lng': -123.78914}",34.5807,2735.878,90.8304,1,out and back,2.0,4.5,609,"['dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,48.05808,-123.78914,25.796000000000003,-1.8959999999999992,1863.6599999999999,42.553
10004045,Comet and Christine Falls,Mount Rainier National Park,Ashford,Washington,United States,"{'lat': 46.77868, 'lng': -121.7839}",33.916,6920.1619999999975,610.8192,3,out and back,2.0,4.5,433,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,46.77868,-121.7839,27.5,-12.2,1111.0,667.464
10111290,Camp Muir Route Via Skyline Trail,Mount Rainier National Park,Paradise Inn,Washington,United States,"{'lat': 46.78616, 'lng': -121.73599}",32.9757,13518.456,1403.9088,7,out and back,3.0,5.0,455,"['dogs-no', 'forest', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'rock-climbing', 'skiing', 'snowshoeing', 'snowboarding']",i,46.78616,-121.73599,24.896000000000004,-14.2,639.9100000000001,720.0409999999999
10007877,Burroughs Mountain Loop Trail,Mount Rainier National Park,Ashford,Washington,United States,"{'lat': 46.9142, 'lng': -121.64181}",32.6879,15127.796,780.8976,3,loop,4.0,5.0,424,"['dogs-no', 'forest', 'lake', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,46.9142,-121.64181,23.4,-14.7,639.9100000000001,720.0409999999999
10003564,Naches Peak Loop Trail,Mount Rainier National Park,Ashford,Washington,United States,"{'lat': 46.86978, 'lng': -121.51945}",31.759,5310.821999999999,193.8528,1,loop,3.0,4.5,520,"['dogs-no', 'forest', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking', 'horseback-riding']",i,46.86978,-121.51945,26.196000000000005,-13.4,457.81000000000006,534.303
10013895,Spray Park Trail to Mount Pleasant,Mount Rainier National Park,Ashford,Washington,United States,"{'lat': 46.93268, 'lng': -121.8634}",30.8714,11104.446000000002,635.8128,3,out and back,3.0,4.5,294,"['dogs-no', 'forest', 'lake', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['hiking', 'walking']",i,46.93268,-121.8634,25.596000000000004,-12.3,639.9100000000001,720.0409999999999
10015210,Hoh River Trail,Olympic National Park,Forks,Washington,United States,"{'lat': 47.86009, 'lng': -123.93447}",28.762,52786.352,1558.7472,3,out and back,2.0,4.5,277,"['dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'camping', 'hiking', 'nature-trips']",i,47.86009,-123.93447,28.696000000000005,-3.5959999999999996,2355.71,83.223
10009225,High Divide - Seven Lakes Basin Loop,Olympic National Park,Forks,Washington,United States,"{'lat': 47.95481, 'lng': -123.83471}",28.3496,30577.46,1617.8784,5,loop,2.0,5.0,197,"['dogs-no', 'forest', 'lake', 'river', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,47.95481,-123.83471,23.5,-3.7,1471.28,251.46800000000002
10002126,Mount Fremont Lookout Trail,Mount Rainier National Park,Ashford,Washington,United States,"{'lat': 46.91435, 'lng': -121.6423}",28.1573,9012.304,348.996,3,out and back,3.0,5.0,242,"['dogs-no', 'lake', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'walking']",i,46.91435,-121.6423,23.4,-14.7,639.9100000000001,720.0409999999999
10027158,Blue Lake Trail,North Cascades National Park,Stehekin,Washington,United States,"{'lat': 48.51941, 'lng': -120.67423}",26.4301,8529.502,291.9984,3,out and back,3.0,4.5,287,"['dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'fishing', 'hiking', 'nature-trips', 'rock-climbing', 'snowshoeing', 'trail-running', 'walking', 'fly-fishing']",i,48.51941,-120.67423,25.2,-16.395999999999997,360.63,818.9440000000001
10027191,Ruby Beach,Olympic National Park,Forks,Washington,United States,"{'lat': 47.7097, 'lng': -124.41341}",25.9264,2253.076,20.7264,1,loop,3.0,4.5,260,"['beach', 'dogs-leash', 'kids', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,47.7097,-124.41341,21.1,0.3040000000000006,2468.96,19.740000000000002
10004286,Staircase Rapids Loop,Olympic National Park,Lilliwaup,Washington,United States,"{'lat': 47.51546, 'lng': -123.33012}",24.8557,3379.614,64.9224,1,loop,3.0,4.5,315,"['dogs-no', 'forest', 'lake', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,47.51546,-123.33012,30.096000000000004,-2.3,1584.19,58.345000000000006
10263280,Cascade Pass and Sahale Arm Trail,North Cascades National Park,Rockport,Washington,United States,"{'lat': 48.4754, 'lng': -121.07501}",24.2621,17541.806,1175.9184,5,out and back,2.0,5.0,248,"['dogs-no', 'forest', 'views', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'rock-climbing']",i,48.4754,-121.07501,27.5,-15.595999999999998,902.71,847.259
10007726,Pinnacle Peak Saddle Trail,Mount Rainier National Park,Paradise Inn,Washington,United States,"{'lat': 46.76825, 'lng': -121.73115}",23.9494,3862.416,321.8688,3,out and back,3.0,4.5,207,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,46.76825,-121.73115,26.3,-13.8,639.9100000000001,720.0409999999999
10001279,Summerland Trail,Mount Rainier National Park,Ashford,Washington,United States,"{'lat': 46.88801, 'lng': -121.61005}",23.8281,13196.588,655.9296,3,out and back,,4.5,219,"['dogs-no', 'forest', 'views', 'wild-flowers']","['birding', 'hiking', 'nature-trips', 'walking']",i,46.88801,-121.61005,29.2,-11.9,792.15,585.123
10019163,Spruce Railroad Trail: Lake Crescent,Olympic National Park,Port Angeles,Washington,United States,"{'lat': 48.09334, 'lng': -123.80247}",23.7505,18024.608,131.9784,1,out and back,2.0,4.5,237,"['rails-trails', 'ada', 'cave', 'dogs-leash', 'forest', 'lake', 'kids', 'strollers', 'views', 'wild-flowers']","['birding', 'hiking', 'mountain-biking', 'nature-trips', 'walking', 'horseback-riding', 'whitewater-kayaking', 'canoeing', 'rails-trails']",i,48.09334,-123.80247,25.896000000000004,-1.7959999999999996,1863.6599999999999,42.553
10015818,Grove of the Patriarchs Nature Trail,Mount Rainier National Park,Randle,Washington,United States,"{'lat': 46.7573, 'lng': -121.55769}",23.7213,1931.208,13.716,1,out and back,4.0,4.5,368,"['dogs-no', 'forest', 'kids', 'river', 'views', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,46.7573,-121.55769,31.696000000000005,-9.896,1171.9699999999998,472.675
10014634,Silver Falls Trail,Mount Rainier National Park,Randle,Washington,United States,"{'lat': 46.73646, 'lng': -121.56605}",23.5358,6437.36,214.884,1,loop,3.0,4.5,266,"['dogs-no', 'forest', 'kids', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'camping', 'hiking', 'nature-trips', 'walking']",i,46.73646,-121.56605,31.496000000000002,-9.3,1171.9699999999998,472.675
10011288,Enchanted Valley Chalet via East Fork Quinault River Trail,Olympic National Park,Quinault,Washington,United States,"{'lat': 47.57271, 'lng': -123.57014}",22.7312,49245.804,1414.8816,5,out and back,2.0,4.5,186,"['dogs-no', 'forest', 'historic-site', 'river', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['backpacking', 'birding', 'camping', 'hiking', 'nature-trips', 'trail-running']",i,47.57271,-123.57014,29.796000000000003,-4.4,1751.2599999999998,58.93299999999999
10002325,Narada Falls Trail,Mount Rainier National Park,Paradise Inn,Washington,United States,"{'lat': 46.78554, 'lng': -121.7334}",22.5941,3862.416,262.7376,3,out and back,2.0,4.5,104,"['dogs-no', 'forest', 'kids', 'waterfall']","['hiking', 'nature-trips', 'snowshoeing']",i,46.78554,-121.7334,24.996000000000002,-14.1,639.9100000000001,720.0409999999999
10017330,Bench and Snow Lakes Trail,Mount Rainier National Park,Paradise Inn,Washington,United States,"{'lat': 46.76777, 'lng': -121.70782}",22.0517,4345.218,151.7904,3,out and back,3.0,4.5,187,"['forest', 'lake', 'kids', 'views', 'waterfall', 'wild-flowers', 'wildlife']","['birding', 'hiking', 'nature-trips', 'trail-running', 'walking']",i,46.76777,-121.70782,27.196000000000005,-13.0,693.05,727.832
10004769,Nisqually Vista Trail,Mount Rainier National Park,Paradise Inn,Washington,United States,"{'lat': 46.78527, 'lng': -121.74152}",21.9497,1448.406,49.9872,1,loop,1.0,4.5,184,"['ada', 'dogs-no', 'forest', 'kids', 'paved', 'strollers', 'views', 'wild-flowers']","['hiking', 'nature-trips', 'snowshoeing', 'walking']",i,46.78527,-121.74152,24.996000000000002,-14.1,639.9100000000001,720.0409999999999
